feature,cobertura,media,pearson_preco_venda,spearman_preco_venda,pearson_log_preco,spearman_log_preco,pearson_preco_m2,spearman_preco_m2,forca
bairro_ponta_do_seixas,1.0,0.003309968847352025,0.047216000004130454,0.0741311396486999,0.06138271081973262,0.0741311396486999,0.07699369508941256,0.0782519805372116,0.0741311396486999
bairro_cidade_dos_colibris,1.0,0.004283489096573208,-0.040233848140792776,-0.07370059546116349,-0.0536024832399271,-0.07370059546116349,-0.06079453044494358,-0.07491368287705256,0.07370059546116349
status_construcao_na_planta,1.0,0.020768431983385256,-0.03185813487315906,-0.07002333258615355,-0.0715500462348097,-0.07002333258615355,-0.041296970814336295,-0.04809166396875484,0.07002333258615355
com_tv_a_cabo,1.0,0.024208203530633438,0.037897951288293576,0.06835436276254284,0.06555051874582225,0.06835436276254284,0.05811311849603222,0.06591291724659662,0.06835436276254284
com_vista_panoramica,1.0,0.013174974039460021,0.06255917139561197,0.06685549161472819,0.0659042643950332,0.06685549161472819,0.016472979858193685,0.027525121703622667,0.06685549161472819
com_sala_de_jantar,1.0,0.0960539979231568,0.03454241994323075,0.06594872981985635,0.0732183715909725,0.06594872981985635,-0.04883055068209031,-0.04265298924325837,0.06594872981985635
com_salao_multiuso,1.0,0.011552440290758048,0.05892289152833925,0.06515389985612681,0.06309205200902518,0.06515389985612681,0.045288494042586364,0.05174821504693137,0.06515389985612681
bairro_torre,1.0,0.006295430944963655,-0.03810372848449927,-0.061290389433458374,-0.03570891476521188,-0.061290389433458374,-0.05828417978924643,-0.07007276682254966,0.061290389433458374
com_sala_grande,1.0,0.015381619937694704,0.0365495983306203,0.05938653557841231,0.056118468436870426,0.05938653557841231,-0.03467042835191311,-0.029138388704774726,0.05938653557841231
com_ventilacao_natural,1.0,0.022650571131879543,0.030818551803289063,0.058683229386236935,0.05796547252432788,0.058683229386236935,0.015991832367511297,0.020842183742784355,0.058683229386236935
bairro_agua_fria,1.0,0.005516614745586708,-0.03600510864884046,-0.05813570190712623,-0.03322711004853324,-0.05813570190712623,-0.05541760174568288,-0.0664354289387317,0.05813570190712623
com_conexao_a_internet,1.0,0.03387850467289719,0.03185187651660003,0.05576265074838274,0.06100555671789558,0.05576265074838274,0.06192212686212142,0.06923120978106588,0.05576265074838274
com_rede_de_tratamento_de_esgoto,1.0,0.014667705088265835,0.03473791872671864,0.05568329936320006,0.0529621874054827,0.05568329936320006,0.011728976367200623,0.026587132567554347,0.05568329936320006
tipo_unidade_terreo_com_area,1.0,0.0033748701973001036,-0.03100934774971003,-0.054720905430396635,-0.06805316208606876,-0.054720905430396635,-0.006554178910043313,-0.010325806914503619,0.054720905430396635
com_cozinha,1.0,0.425168743509865,0.02552222317912003,0.0540371808916561,0.06576351509573573,0.0540371808916561,-0.013898800267337428,-0.0004738620356948203,0.0540371808916561
com_area_de_lazer,1.0,0.019535306334371755,0.02125834792338872,0.05390974587303545,0.04882945420809951,0.05390974587303545,0.016994959361885977,0.029691635929610417,0.05390974587303545
bairro_jaguaribe,1.0,0.0027258566978193145,-0.028416724534951046,-0.05047366294738145,-0.033743683487858896,-0.05047366294738145,-0.045698669130536156,-0.056889427442644164,0.05047366294738145
bairro_jardim_luna,1.0,0.0027907580477673937,0.022081078664973837,0.046281288787884754,0.03784596236619149,0.046281288787884754,0.00399631266389266,0.014831860441681112,0.046281288787884754
bairro_jardim_sao_paulo,1.0,0.003958982346832814,-0.02962179456179471,-0.04606860468294078,-0.03056288288946406,-0.04606860468294078,-0.04266273430420574,-0.049103438558409415,0.04606860468294078
status_construcao_pronto_para_morar,1.0,0.02291017653167186,-0.035229667369536706,-0.0414410971236154,-0.043617570907331586,-0.0414410971236154,-0.015160298404896725,-0.016278744056635867,0.0414410971236154
com_box_blindex,1.0,0.03173676012461059,0.005703284761847412,0.04138227549168922,0.04589506444153044,0.04138227549168922,0.0068092615068024425,0.015434985944186913,0.04138227549168922
bairro_joao_agripino,1.0,0.0022066458982346834,0.014976019638597883,0.03990753084902415,0.03136243906462927,0.03990753084902415,-0.009031833142186273,-0.003226114903113417,0.03990753084902415
com_lounge,1.0,0.010449117341640706,0.028380114978940125,0.03986595542703326,0.04239545256110202,0.03986595542703326,0.09498976893928888,0.10282983761240486,0.03986595542703326
com_janela_grande,1.0,0.018172377985462097,0.013909836361007594,0.03969321299617772,0.04244223471518632,0.03969321299617772,0.013551487328121012,0.021284338510762793,0.03969321299617772
bairro_aeroclube,1.0,0.053738317757009345,-0.013004080241952974,0.03804479851470677,0.046316968771871185,0.03804479851470677,-0.030035623660639124,-0.0017334642283005355,0.03804479851470677
bairro_treze_de_maio,1.0,0.0019470404984423676,-0.02224677064843284,-0.037170760558301805,-0.02203451221695616,-0.037170760558301805,-0.028448881249104645,-0.03244899633651168,0.037170760558301805
origem_anuncio_ambos,1.0,0.19379543094496365,0.006067146897582325,0.03575752357455336,0.05361341648180048,0.03575752357455336,-0.05594072111434897,-0.04409846361439258,0.03575752357455336
com_box_no_banheiro,1.0,0.022455867082035307,0.0072344594198353995,0.032405325014759,0.030937968850174986,0.032405325014759,-0.03792861617130609,-0.03305578302630643,0.032405325014759
posicao_solar_nao_informado,1.0,0.9718328141225338,0.029025248351568587,0.031107422139530536,0.022515224712023444,0.031107422139530536,0.00017780315764548472,0.0005085644640865436,0.031107422139530536
com_condominio_fechado,1.0,0.061396677050882656,-0.024475791640560386,-0.02915538335218703,-0.004875669732619934,-0.02915538335218703,-0.04013189872007805,-0.042130214021952814,0.02915538335218703
com_janela_aluminio,1.0,0.030957943925233645,0.010782640924720392,0.02858904254905722,0.02299312287165824,0.02858904254905722,-0.0014347315081419886,0.006911313300161389,0.02858904254905722
com_predio_pastilhado,1.0,0.03290498442367601,0.026273808895810952,0.02772108093886607,0.027053303679870005,0.02772108093886607,-0.01131281242766809,-0.0072539429124153735,0.02772108093886607
posicao_solar_norte,1.0,0.008566978193146417,-0.027210089433346102,-0.027137544207716805,-0.02143903180553752,-0.027137544207716805,0.007703367260817495,0.004689492181800353,0.027137544207716805
com_tanque_de_lavar_roupa,1.0,0.015965732087227413,0.018304764052280213,0.023242635421511552,0.012844502050427633,0.023242635421511552,-0.012557768751787721,-0.0055485709775360504,0.023242635421511552
