preco_real,preco_previsto,residuo_log,erro_reais,erro_percentual,erro_absoluto_percentual,bairro,origem_anuncio,tipo_unidade,area_util,faixa_preco,faixa_area,campos_ausentes
109999.99999999991,114620.75824013878,0.04114855856089861,4620.7582401388645,4.200689309217153,4.200689309217153,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,4
165000.00000000006,137136.1801696211,-0.18497102594240644,-27863.819830378954,-16.887163533562997,16.887163533562997,gramame,ambos,apartamento_tipo,36.0,Q1 (mais barato),A1 (menor),1
158999.99999999997,183023.96824021966,0.14071291603511682,24023.968240219692,15.109413987559558,15.109413987559558,gramame,ambos,apartamento_tipo,38.0,Q1 (mais barato),A1 (menor),3
137000.00000000012,116412.51961070254,-0.1628408395216283,-20587.480389297576,-15.027357948392378,15.027357948392378,gramame,chaves_na_mao,apartamento_tipo,39.0,Q1 (mais barato),A1 (menor),3
64649.00000000006,76744.2326993238,0.171505602466965,12095.232699323737,18.709079335061215,18.709079335061215,gramame,chaves_na_mao,apartamento_tipo,39.0,Q1 (mais barato),A1 (menor),3
139999.9999999999,155084.91462432145,0.10233038058837352,15084.914624321536,10.774939017372533,10.774939017372533,gramame,chaves_na_mao,apartamento_tipo,40.0,Q1 (mais barato),A1 (menor),2
169000.00000000012,160653.06875069148,-0.050651527454066425,-8346.931249308633,-4.9390125735554005,4.9390125735554005,gramame,ambos,apartamento_tipo,41.0,Q1 (mais barato),A1 (menor),1
69409.00000000006,74220.54508326172,0.06702445765976428,4811.5450832616625,6.932163095940956,6.932163095940956,gramame,chaves_na_mao,apartamento_tipo,41.0,Q1 (mais barato),A1 (menor),3
64814.00000000004,70081.65163319507,0.07813938477005244,5267.651633195033,8.127336120583562,8.127336120583562,gramame,chaves_na_mao,apartamento_tipo,42.0,Q1 (mais barato),A1 (menor),3
80091.00000000003,70081.65163319507,-0.13350247403525373,-10009.34836680496,-12.497469586851151,12.497469586851151,gramame,chaves_na_mao,apartamento_tipo,42.0,Q1 (mais barato),A1 (menor),3
139999.9999999999,165023.37988355843,0.16444473751730015,25023.37988355852,17.87384277397038,17.87384277397038,gramame,chaves_na_mao,apartamento_tipo,43.0,Q1 (mais barato),A1 (menor),2
240000.00000000015,163325.1834399552,-0.38489571945673795,-76674.81656004494,-31.947840233352043,31.947840233352043,gramame,ambos,apartamento_tipo,43.0,Q1 (mais barato),A1 (menor),1
81963.99999999999,71020.39600695223,-0.14331302298318427,-10943.603993047756,-13.351720258952415,13.351720258952415,gramame,chaves_na_mao,apartamento_tipo,43.0,Q1 (mais barato),A1 (menor),3
119900.00000000004,121596.56459412033,0.014050655406421697,1696.564594120282,1.414982980917666,1.414982980917666,gramame,ambos,apartamento_tipo,44.0,Q1 (mais barato),A1 (menor),1
120000.00000000006,127073.20397618187,0.05727158687781042,7073.203976181816,5.894336646818177,5.894336646818177,gramame,chaves_na_mao,apartamento_tipo,44.0,Q1 (mais barato),A1 (menor),3
183000.00000000003,154064.19988439948,-0.1721167549328726,-28935.80011560055,-15.811912631475709,15.811912631475709,gramame,ambos,apartamento_tipo,44.0,Q1 (mais barato),A1 (menor),1
51204.99999999997,71020.39600695223,0.3271299199640012,19815.396006952258,38.698166208284874,38.698166208284874,gramame,chaves_na_mao,apartamento_tipo,44.0,Q1 (mais barato),A1 (menor),3
117999.99999999991,135373.42511996021,0.1373524473249237,17373.425119960302,14.723241627085013,14.723241627085013,gramame,ambos,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),1
130000.00000000006,113288.63825499972,-0.1375955676353673,-16711.361745000337,-12.854893650000253,12.854893650000253,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,3
135000.00000000012,142796.97493081397,0.05614908728478518,7796.974930813856,5.775536985788037,5.775536985788037,gramame,ambos,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),1
161999.99999999988,168021.28257345827,0.03649431813226123,6021.282573458389,3.7168410947274038,3.7168410947274038,gramame,ambos,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),1
163000.00000000012,158682.01144287217,-0.026847929145233707,-4317.988557127945,-2.64907273443432,2.64907273443432,gramame,ambos,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),1
188000.00000000012,149971.733994898,-0.2259951265247615,-38028.26600510211,-20.227801066543663,20.227801066543663,gramame,ambos,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),1
201999.99999999983,155689.2778000194,-0.2604054854153741,-46310.72219998043,-22.926100099000234,22.926100099000234,gramame,chaves_na_mao,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),2
62080.99999999997,75393.15920865211,0.19427656022964612,13312.159208652141,21.44321001377579,21.44321001377579,gramame,chaves_na_mao,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),3
73335.00000000006,75393.15920865211,0.027678559523575785,2058.159208652054,2.80651695459474,2.80651695459474,gramame,chaves_na_mao,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),3
169900.00000000015,144881.4282811275,-0.15929435677799653,-25018.57171887264,-14.725468934003896,14.725468934003896,gramame,ambos,apartamento_tipo,46.0,Q1 (mais barato),A1 (menor),1
170000.0,144881.4282811275,-0.15988276515037114,-25118.571718872496,-14.775630422866174,14.775630422866174,gramame,ambos,apartamento_tipo,46.0,Q1 (mais barato),A1 (menor),1
271000.0,151253.27952831588,-0.5831630413719786,-119746.72047168412,-44.186981723868676,44.186981723868676,gramame,chaves_na_mao,apartamento_tipo,46.0,Q1 (mais barato),A1 (menor),2
124999.99999999991,149716.88940203638,0.18043236941628749,24716.889402036468,19.77351152162919,19.77351152162919,gramame,ambos,apartamento_tipo,47.0,Q1 (mais barato),A1 (menor),1
127900.00000000009,144048.91333991635,0.11890420928602197,16148.913339916267,12.626202767721859,12.626202767721859,gramame,ambos,apartamento_tipo,48.0,Q1 (mais barato),A1 (menor),1
135000.00000000012,150886.2626363832,0.11125154698445527,15886.262636383093,11.767601952876355,11.767601952876355,gramame,ambos,apartamento_tipo,48.0,Q1 (mais barato),A1 (menor),1
176000.00000000003,151489.54496208517,-0.14996738262129128,-24510.455037914857,-13.926394907906166,13.926394907906166,gramame,ambos,apartamento_tipo,48.0,Q1 (mais barato),A1 (menor),1
95999.99999999997,76978.49562544009,-0.22082208621108812,-19021.50437455988,-19.814067056833213,19.814067056833213,gramame,chaves_na_mao,apartamento_tipo,48.0,Q1 (mais barato),A1 (menor),3
122989.9999999999,143482.66440509591,0.15411117110837935,20492.664405096017,16.662057407184353,16.662057407184353,gramame,ambos,apartamento_tipo,49.0,Q1 (mais barato),A1 (menor),1
169900.00000000015,150886.2626363832,-0.11868370325500166,-19013.737363616936,-11.191134410604425,11.191134410604425,gramame,ambos,apartamento_tipo,49.0,Q1 (mais barato),A1 (menor),1
179999.99999999997,171849.88659316575,-0.046335507512154095,-8150.113406834222,-4.527840781574569,4.527840781574569,gramame,chaves_na_mao,apartamento_tipo,51.0,Q1 (mais barato),A2,2
130000.00000000006,145660.75115048242,0.11374584519636954,15660.751150482363,12.046731654217197,12.046731654217197,gramame,ambos,apartamento_tipo,52.0,Q1 (mais barato),A2,1
135000.00000000012,156653.61489159614,0.14876231492458203,21653.614891596022,16.03971473451556,16.03971473451556,gramame,ambos,apartamento_tipo,52.0,Q1 (mais barato),A2,2
179999.99999999997,111381.50329048652,-0.4799955758680152,-68618.49670951345,-38.12138706084081,38.12138706084081,gramame,chaves_na_mao,apartamento_tipo,52.0,Q1 (mais barato),A2,3
68446.00000000004,73436.01852812138,0.07036941768913607,4990.018528121334,7.290445793941693,7.290445793941693,gramame,chaves_na_mao,apartamento_tipo,43.0,Q1 (mais barato),A1 (menor),3
70507.0,77653.33564293614,0.09654251041333062,7146.335642936145,10.135639926441552,10.135639926441552,gramame,chaves_na_mao,apartamento_tipo,38.0,Q1 (mais barato),A1 (menor),3
109999.99999999991,150592.78979498544,0.314099071899939,40592.789794985525,36.9025361772596,36.9025361772596,gramame,ambos,apartamento_tipo,55.0,Q1 (mais barato),A2,1
135000.00000000012,116726.06928784764,-0.1454448768793526,-18273.930712152476,-13.536244971964786,13.536244971964786,gramame,ambos,apartamento_tipo,55.0,Q1 (mais barato),A2,1
159999.9999999999,146917.68600475875,-0.08530134444206716,-13082.313995241158,-8.176446247025728,8.176446247025728,gramame,ambos,apartamento_tipo,55.0,Q1 (mais barato),A2,1
170000.0,186715.94701010158,0.0937900250082997,16715.947010101576,9.832910005942104,9.832910005942104,gramame,ambos,apartamento_tipo,56.0,Q1 (mais barato),A2,2
75942.00000000001,74336.77719321648,-0.021364079365971733,-1605.2228067835385,-2.1137483958593903,2.1137483958593903,gramame,chaves_na_mao,apartamento_tipo,40.0,Q1 (mais barato),A1 (menor),3
138999.99999999994,145333.92043822387,0.04456006125462331,6333.920438223926,4.556777293686279,4.556777293686279,gramame,chaves_na_mao,apartamento_tipo,58.0,Q1 (mais barato),A2,2
130000.00000000006,125029.53737083526,-0.03898444210080321,-4970.462629164802,-3.8234327916652306,3.8234327916652306,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,3
61650.999999999985,73966.30445179046,0.18212019417800462,12315.304451790478,19.97583891873689,19.97583891873689,gramame,chaves_na_mao,apartamento_tipo,42.0,Q1 (mais barato),A1 (menor),3
62179.999999999956,73966.30445179046,0.17357623962636026,11786.304451790507,18.95513742648845,18.95513742648845,gramame,chaves_na_mao,apartamento_tipo,42.0,Q1 (mais barato),A1 (menor),3
67978.00000000003,73966.30445179046,0.0844255208395559,5988.3044517904345,8.809180105019907,8.809180105019907,gramame,chaves_na_mao,apartamento_tipo,43.0,Q1 (mais barato),A1 (menor),3
85477.00000000006,73966.30445179046,-0.1446376896492314,-11510.695548209595,-13.466424357674681,13.466424357674681,gramame,chaves_na_mao,apartamento_tipo,42.0,Q1 (mais barato),A1 (menor),3
66238.00000000001,73966.30445179046,0.11035532787250268,7728.304451790449,11.667478564857706,11.667478564857706,gramame,chaves_na_mao,apartamento_tipo,42.0,Q1 (mais barato),A1 (menor),3
80591.99999999997,73966.30445179046,-0.08578974474632695,-6625.695548209507,-8.221281948840467,8.221281948840467,gramame,chaves_na_mao,apartamento_tipo,41.0,Q1 (mais barato),A1 (menor),3
97274.0,73966.30445179046,-0.2739220944271672,-23307.695548209536,-23.960868832585827,23.960868832585827,gramame,chaves_na_mao,apartamento_tipo,41.0,Q1 (mais barato),A1 (menor),3
149999.99999999994,148277.22914701834,-0.011551602614849443,-1722.770852981601,-1.1485139019877344,1.1485139019877344,gramame,ambos,apartamento_tipo,52.0,Q1 (mais barato),A2,1
78200.99999999996,77792.03431207471,-0.005243395985079502,-408.9656879252434,-0.5229673379179852,0.5229673379179852,gramame,chaves_na_mao,apartamento_tipo,51.0,Q1 (mais barato),A2,3
65422.00000000002,74639.10267568399,0.1318059411033179,9217.102675683964,14.088689853083,14.088689853083,gramame,chaves_na_mao,apartamento_tipo,42.0,Q1 (mais barato),A1 (menor),3
81963.99999999999,76974.86785379185,-0.06280114940740056,-4989.13214620814,-6.086979827983188,6.086979827983188,gramame,chaves_na_mao,apartamento_tipo,39.0,Q1 (mais barato),A1 (menor),3
66234.99999999999,73262.11545492108,0.10083460878608896,7027.115454921091,10.60936884565727,10.60936884565727,gramame,chaves_na_mao,apartamento_tipo,44.0,Q1 (mais barato),A1 (menor),3
67773.99999999996,73262.11545492108,0.07786499234949851,5488.1154549211205,8.09767086924355,8.09767086924355,gramame,chaves_na_mao,apartamento_tipo,44.0,Q1 (mais barato),A1 (menor),3
100186.00000000004,77051.85009584356,-0.26254988522542355,-23134.149904156482,-23.091200271651203,23.091200271651203,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
100649.00000000007,77835.30677403198,-0.25704407379877203,-22813.69322596809,-22.666587075845833,22.666587075845833,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
103703.99999999994,77835.30677403198,-0.2869455444798401,-25868.69322596796,-24.94474005435468,24.94474005435468,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
155000.0,149348.16063668192,-0.03714488812351391,-5651.839363318082,-3.646347976334247,3.646347976334247,gramame,chaves_na_mao,apartamento_tipo,53.0,Q1 (mais barato),A2,3
175000.00000000003,138936.76699118933,-0.23076705802991704,-36063.2330088107,-20.607561719320394,20.607561719320394,gramame,ambos,apartamento_tipo,50.0,Q1 (mais barato),A1 (menor),1
256000.00000000012,145464.33261567965,-0.565246524580914,-110535.66738432046,-43.177995072000165,43.177995072000165,gramame,chaves_na_mao,apartamento_tipo,61.0,Q1 (mais barato),A2,3
54351.00000000003,77051.85009584356,0.34901556044264836,22700.850095843532,41.76712497625347,41.76712497625347,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
55946.000000000044,77051.85009584356,0.3200916333063333,21105.850095843518,37.72539608880617,37.72539608880617,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
56426.99999999999,77051.85009584356,0.3115308057478554,20624.85009584357,36.55138514513189,36.55138514513189,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
58040.00000000002,77835.30677403198,0.29346271480191355,19795.30677403196,34.10631766718117,34.10631766718117,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
59675.99999999995,77835.30677403198,0.2656652132973001,18159.306774032033,30.42983238493205,30.42983238493205,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
60977.000000000044,77051.85009584356,0.2339818292125635,16074.850095843518,26.362153100092666,26.362153100092666,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
68938.99999999999,77051.85009584356,0.11125651748810306,8112.850095843576,11.76815749553022,11.76815749553022,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
68959.00000000001,77835.30677403198,0.12108301772769892,8876.306774031968,12.871861213231,12.871861213231,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
69361.00000000006,77051.85009584356,0.10515382320455835,7690.850095843503,11.088147656238371,11.088147656238371,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
70289.99999999994,77051.85009584356,0.09184903191681926,6761.85009584362,9.619931847835575,9.619931847835575,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
70533.99999999999,77051.85009584356,0.08838371003742473,6517.850095843576,9.240720923020923,9.240720923020923,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
70865.00000000004,77835.30677403198,0.09381848419903172,6970.306774031938,9.836035806155273,9.836035806155273,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
72730.00000000003,77051.85009584356,0.057724618938182815,4321.8500958435325,5.942321044745677,5.942321044745677,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
73422.0,77051.85009584356,0.04825495487304643,3629.8500958435616,4.9438180597689545,4.9438180597689545,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
74294.99999999996,77051.85009584356,0.0364349183963224,2756.8500958436052,3.7106805247238803,3.7106805247238803,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
77043.00000000001,77051.85009584356,0.00011486556296702588,8.850095843547024,0.011487216026825307,0.011487216026825307,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
77357.99999999994,77051.85009584356,-0.003965424552122343,-306.1499041563802,-0.3957572638335795,0.3957572638335795,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
78317.00000000006,77051.85009584356,-0.016286119991754333,-1265.1499041564966,-1.6154218166636818,1.6154218166636818,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
79359.99999999993,77051.85009584356,-0.029515889871984058,-2308.1499041563657,-2.908455020358326,2.908455020358326,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
81379.00000000003,77051.85009584356,-0.05463868136195593,-4327.1499041564675,-5.317280753212089,5.317280753212089,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
83721.00000000001,77051.85009584356,-0.0830112689789928,-6669.149904156453,-7.965922413918195,7.965922413918195,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
85477.00000000006,76282.19371656595,-0.11380779484909453,-9194.80628343411,-10.757053106021624,10.757053106021624,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
87232.99999999997,77835.30677403198,-0.1139875568735107,-9397.693225967989,-10.773094156991037,10.773094156991037,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
90745.99999999999,77051.85009584356,-0.1635858219339159,-13694.149904156424,-15.09063749824392,15.09063749824392,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
91288.99999999997,77835.30677403198,-0.15943515559678012,-13453.693225967989,-14.737474642035725,14.737474642035725,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
92444.00000000004,77051.85009584356,-0.1821244826764925,-15392.149904156482,-16.650242205179865,16.650242205179865,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
94814.99999999997,77051.85009584356,-0.20744905148773896,-17763.14990415641,-18.734535573650177,18.734535573650177,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
97777.99999999999,77835.30677403198,-0.2281044600428217,-19942.693225968003,-20.39588989953569,20.39588989953569,gramame,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
60436.99999999997,73758.96256288802,0.1992010139426732,13321.962562888046,22.04272641409741,22.04272641409741,industrias,chaves_na_mao,apartamento_tipo,48.0,Q1 (mais barato),A1 (menor),3
130000.00000000006,123397.16988110672,-0.05212627376020684,-6602.83011889334,-5.079100091456413,5.079100091456413,industrias,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,4
175000.00000000003,151884.92917478867,-0.14166278468314353,-23115.070825211355,-13.208611900120774,13.208611900120774,industrias,chaves_na_mao,apartamento_tipo,50.0,Q1 (mais barato),A1 (menor),2
120000.00000000006,158689.94998683903,0.2794605556300045,38689.94998683897,32.24162498903246,32.24162498903246,industrias,chaves_na_mao,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),2
109999.99999999991,71606.1164656515,-0.42929986997643965,-38393.88353434841,-34.90353048577131,34.90353048577131,industrias,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
36069.99999999999,71032.21350907232,0.6776719906253597,34962.213509072324,96.92878710582848,96.92878710582848,industrias,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
73430.00000000003,70961.8390597921,-0.03419031694639507,-2468.160940207934,-3.361243279596804,3.361243279596804,industrias,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,5
690000.0000000002,487095.40805095626,-0.34823158394096865,-202904.59194904397,-29.40646260131071,29.40646260131071,ipes,chaves_na_mao,apartamento_tipo,86.0,Q4,A3,2
219999.99999999985,162852.36509180517,-0.300783491605058,-57147.63490819468,-25.976197685543056,25.976197685543056,ipes,chaves_na_mao,apartamento_tipo,54.0,Q1 (mais barato),A2,3
248999.99999999988,284995.0883280476,0.13501904971876222,35995.088328047714,14.45585876628423,14.45585876628423,ipes,chaves_na_mao,apartamento_tipo,59.0,Q1 (mais barato),A2,2
264999.9999999999,206344.7216559239,-0.2501816496838565,-58655.27834407598,-22.13406729965132,22.13406729965132,ipes,chaves_na_mao,apartamento_tipo,60.0,Q1 (mais barato),A2,2
260000.00000000015,258951.10022262388,-0.004042389370626509,-1048.8997773762676,-0.40342299129856424,0.40342299129856424,ipes,chaves_na_mao,apartamento_tipo,65.0,Q1 (mais barato),A2,3
269900.0000000002,225254.44706753083,-0.1808208809222709,-44645.55293246935,-16.541516462567365,16.541516462567365,jaguaribe,chaves_na_mao,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),3
342299.9999999997,391963.15008990414,0.13548028496289533,49663.15008990443,14.508662018669144,14.508662018669144,treze_de_maio,ambos,apartamento_tipo,45.0,Q2,A1 (menor),0
289999.9999999999,300297.87962736946,0.034893991135916735,10297.879627369577,3.5509929749550277,3.5509929749550277,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,63.0,Q1 (mais barato),A2,3
185000.00000000006,243135.20309708125,0.27326185487996213,58135.20309708119,31.424434106530363,31.424434106530363,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,45.0,Q1 (mais barato),A1 (menor),2
179999.99999999997,199717.48936851838,0.10394696390671854,19717.489368518407,10.954160760288005,10.954160760288005,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,48.0,Q1 (mais barato),A1 (menor),3
413700.00000000035,362435.0846338027,-0.13229569208108316,-51264.915366197645,-12.39180937060614,12.39180937060614,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,51.0,Q2,A2,2
371000.0000000002,338608.1897995452,-0.09135840596066735,-32391.81020045496,-8.730946145675187,8.730946145675187,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,53.0,Q2,A2,2
375000.0000000002,339589.2595253364,-0.099189198872768,-35410.74047466379,-9.442864126577007,9.442864126577007,jardim_cidade_universitaria,ambos,apartamento_tipo,53.0,Q2,A2,0
273000.0000000002,350585.0165312596,0.2501314397410752,77585.0165312594,28.419419974820276,28.419419974820276,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,54.0,Q1 (mais barato),A2,2
350000.0000000001,368208.2062974661,0.050715401675697436,18208.206297466008,5.202344656418858,5.202344656418858,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,54.0,Q2,A2,2
385850.0,341907.77039233164,-0.12090766942585063,-43942.229607668356,-11.388422860611211,11.388422860611211,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,54.0,Q2,A2,2
210000.0000000001,319298.16373490816,0.41901781807820626,109298.16373490807,52.046744635670485,52.046744635670485,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,56.0,Q1 (mais barato),A2,2
330000.0000000001,338244.4666821406,0.024676253793272096,8244.466682140483,2.4983232370122668,2.4983232370122668,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,56.0,Q2,A2,2
440041.0,320387.2174580227,-0.31733758556518943,-119653.7825419773,-27.191507732683384,27.191507732683384,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,,Q2,,3
230000.0000000002,260655.12181106218,0.12511885224580332,30655.12181106198,13.328313830896501,13.328313830896501,jardim_cidade_universitaria,ambos,apartamento_tipo,57.0,Q1 (mais barato),A2,0
365000.00000000023,379475.96247190906,0.038893901252160745,14475.962471908832,3.966017115591458,3.966017115591458,jardim_cidade_universitaria,ambos,apartamento_tipo,59.0,Q2,A2,2
380000.0000000003,308072.1675711798,-0.20983718689718955,-71927.83242882049,-18.928376954952746,18.928376954952746,jardim_cidade_universitaria,ambos,apartamento_tipo,60.0,Q2,A2,0
248999.99999999988,335236.3266705292,0.29738283939338217,86236.32667052932,34.63306291989131,34.63306291989131,jardim_cidade_universitaria,ambos,apartamento_tipo,63.0,Q1 (mais barato),A2,0
350000.0000000001,372756.3279475727,0.06299177540246248,22756.327947572572,6.501807985020733,6.501807985020733,jardim_cidade_universitaria,ambos,apartamento_tipo,53.0,Q2,A2,1
149999.99999999994,186696.16666559473,0.21884722418704605,36696.16666559479,24.464111110396537,24.464111110396537,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,55.0,Q1 (mais barato),A2,3
330000.0000000001,364219.5252632176,0.09866412277215808,34219.52526321751,10.369553110065908,10.369553110065908,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,54.0,Q2,A2,2
403500.0,522245.2288903527,0.257960777003472,118745.22889035271,29.428805177286915,29.428805177286915,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,50.0,Q2,A1 (menor),2
380000.0000000003,309133.48733881227,-0.20639807124666376,-70866.51266118803,-18.649082279259993,18.649082279259993,jardim_cidade_universitaria,ambos,apartamento_tipo,76.0,Q2,A3,2
277999.9999999999,457233.2569163692,0.4975725559965696,179233.2569163693,64.47239457423359,64.47239457423359,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,63.0,Q1 (mais barato),A2,4
323999.9999999998,325236.7120352874,0.0038097461470734117,1236.712035287579,0.38170124545912953,0.38170124545912953,jardim_cidade_universitaria,chaves_na_mao,apartamento_tipo,47.0,Q2,A1 (menor),3
450000.00000000035,361784.06396754703,-0.21820005729744096,-88215.93603245332,-19.603541340545167,19.603541340545167,jardim_cidade_universitaria,ambos,apartamento_tipo,54.0,Q2,A2,1
489999.9999999997,350762.7193704338,-0.33429540942839964,-139237.28062956588,-28.415771557054274,28.415771557054274,jardim_luna,chaves_na_mao,apartamento_tipo,52.0,Q3,A2,2
658000.0000000005,587627.092015248,-0.1131123818678148,-70372.90798475244,-10.694970818351427,10.694970818351427,jardim_luna,chaves_na_mao,apartamento_tipo,61.0,Q3,A2,2
680000.0000000001,606688.3685440916,-0.11407753508180996,-73311.63145590853,-10.781122272927723,10.781122272927723,jardim_luna,chaves_na_mao,apartamento_tipo,62.0,Q3,A2,2
620000.0,492411.00543236773,-0.23040573338484904,-127588.99456763227,-20.57887009155359,20.57887009155359,jardim_luna,chaves_na_mao,apartamento_tipo,68.0,Q3,A3,2
685000.0,629969.0138950724,-0.08374820437976993,-55030.98610492761,-8.033720599259505,8.033720599259505,jardim_oceania,chaves_na_mao,apartamento_tipo,53.0,Q3,A2,2
599000.0000000003,598940.9049774839,-9.866099791544514e-05,-59.09502251644153,-0.009865613107920116,0.009865613107920116,jardim_oceania,ambos,apartamento_tipo,110.0,Q3,A4 (maior),0
1400000.0000000007,1121446.066912707,-0.22185325293524905,-278553.93308729376,-19.896709506235258,19.896709506235258,jardim_oceania,chaves_na_mao,apartamento_tipo,140.0,Q5 (mais caro),A4 (maior),2
680000.0000000001,361465.75408166304,-0.6319254938895789,-318534.2459183371,-46.843271458578975,46.843271458578975,jardim_oceania,chaves_na_mao,apartamento_tipo,62.0,Q3,A2,2
1119999.9999999995,570999.8688394455,-0.6736949843364037,-549000.131160554,-49.01786885362092,49.01786885362092,jardim_oceania,chaves_na_mao,apartamento_tipo,44.0,Q5 (mais caro),A1 (menor),2
420415.00000000023,504850.81894699665,0.18302065893732333,84435.81894699641,20.083921588667476,20.083921588667476,jardim_oceania,chaves_na_mao,apartamento_tipo,47.0,Q2,A1 (menor),2
430000.0000000002,608771.6772851353,0.3476580745784901,178771.67728513508,41.57480867096163,41.57480867096163,jardim_oceania,ambos,apartamento_tipo,47.0,Q2,A1 (menor),1
430000.0000000002,549072.4467086495,0.24444518533374726,119072.44670864934,27.691266676430065,27.691266676430065,jardim_oceania,chaves_na_mao,apartamento_tipo,48.0,Q2,A1 (menor),2
430061.9999999998,622797.7590369821,0.3702924574065438,192735.75903698226,44.815807729346545,44.815807729346545,jardim_oceania,chaves_na_mao,apartamento_tipo,52.0,Q2,A2,2
636999.9999999998,564466.4981021584,-0.12088862165829184,-72533.50189784134,-11.386734991811833,11.386734991811833,jardim_oceania,ambos,apartamento_tipo,52.0,Q3,A2,2
860000.0000000003,772343.0806892782,-0.10750353290352521,-87656.91931072215,-10.192665036130478,10.192665036130478,jardim_oceania,ambos,apartamento_tipo,52.0,Q4,A2,1
599899.9999999999,542579.7988184231,-0.10042780546561048,-57320.20118157682,-9.554959356822277,9.554959356822277,jardim_oceania,ambos,apartamento_tipo,53.0,Q3,A2,2
450000.00000000035,567258.6392388358,0.23156777081722169,117258.63923883543,26.05747538640785,26.05747538640785,jardim_oceania,chaves_na_mao,apartamento_tipo,54.0,Q2,A2,2
629999.9999999999,592267.0139840192,-0.06176224905307848,-37732.986015980714,-5.9893628596794795,5.9893628596794795,jardim_oceania,ambos,apartamento_tipo,55.0,Q3,A2,1
